date,pollution_today,dew,temp,press,wnd_spd,snow,rain,pollution_yesterday
2010-10-14,16.04166667,0.0,15.16666667,1019.458333,45.8925,0.0,0.0,116.25
2010-10-15,39.33333333,-0.041666667,14.95833333,1015.833333,74.39041667,0.0,0.0,16.04166667
2010-10-16,76.25,5.166666667,12.04166667,1018.25,20.03333333,0.0,0.0,39.33333333
2010-10-17,45.70833333,-2.875,8.625,1028.333333,66.14666667,0.0,0.0,76.25
2010-10-18,67.75,3.375,7.208333333,1026.958333,6.088333333,0.0,2.291666667,45.70833333
2010-10-19,71.66666667,6.75,8.708333333,1026.791667,1.915833333,0.0,0.0,67.75
2010-10-20,82.20833333,6.666666667,9.083333333,1027.208333,1.915416667,0.0,0.0,71.66666667
2010-10-21,124.375,8.333333333,10.45833333,1022.541667,1.879583333,0.0,0.0,82.20833333
2010-10-22,168.9166667,9.541666667,11.66666667,1020.375,1.84,0.0,0.0,124.375
2010-10-23,216.625,11.375,13.08333333,1018.625,2.492083333,0.0,0.416666667,168.9166667
2010-10-24,101.4583333,6.5,9.416666667,1023.333333,23.63666667,0.0,3.791666667,216.625
2010-10-25,11.125,-8.375,8.25,1031.291667,83.95125,0.0,0.0,101.4583333
2010-10-26,13.04166667,-11.04166667,3.541666667,1039.083333,7.636666667,0.0,0.0,11.125
2010-10-27,86.875,-3.0,3.541666667,1030.625,3.124166667,0.0,0.0,13.04166667
2010-10-28,77.29166667,-0.708333333,8.375,1027.958333,7.280833333,0.0,0.0,86.875
2010-10-29,52.125,-0.5,10.54166667,1027.291667,9.57375,0.0,0.0,77.29166667
2010-10-30,50.70833333,-0.166666667,10.29166667,1026.791667,8.28875,0.0,0.0,52.125
2010-10-31,72.70833333,0.25,9.916666667,1024.333333,13.735,0.0,0.0,50.70833333
2010-01-11,51.77651515,-4.541666667,8.583333333,1028.25,12.815,0.0,0.0,72.70833333
2010-02-11,45.5,-6.75,6.583333333,1028.333333,8.307083333,0.0,0.0,51.77651515
2010-03-11,71.43181818,-0.916666667,7.25,1022.375,3.219166667,0.0,0.0,45.5
2010-04-11,65.79166667,-0.833333333,9.833333333,1021.708333,10.95416667,0.0,0.0,71.43181818
2010-05-11,101.5,1.208333333,10.04166667,1019.75,7.45,0.0,0.0,65.79166667
2010-06-11,271.0833333,4.208333333,8.583333333,1015.958333,2.120833333,0.0,0.0,101.5
2010-07-11,69.375,-2.0,10.08333333,1017.625,60.88541667,0.0,0.0,271.0833333
2010-08-11,12.875,-9.083333333,7.666666667,1024.5,79.51708333,0.0,0.0,69.375
2010-09-11,59.33333333,-5.583333333,2.25,1020.958333,1.768333333,0.0,0.0,12.875
2010-10-11,130.4583333,-2.708333333,3.458333333,1016.875,5.0975,0.0,0.0,59.33333333
2010-11-11,75.75,-2.333333333,6.083333333,1011.083333,56.87833333,0.0,0.0,130.4583333
2010-12-11,66.04166667,-7.583333333,1.125,1017.895833,111.36,0.0,0.0,75.75
2010-11-13,17.04166667,-12.83333333,3.125,1027.583333,131.3520833,0.0,0.0,66.04166667
2010-11-14,22.0,-8.0,0.0,1035.0,194.065,0.0,0.0,17.04166667
2010-11-15,52.91666667,-6.666666667,-0.291666667,1031.0,237.025,0.0,0.0,22.0
2010-11-16,138.9583333,-4.0,-1.0,1023.0,279.985,0.0,0.0,52.91666667
2010-11-17,320.1666667,-3.0,1.708333333,1022.625,52.45958333,0.0,0.0,138.9583333
2010-11-18,384.5,0.0,3.541666667,1019.541667,4.562916667,0.0,0.0,320.1666667
2010-11-19,370.3333333,0.083333333,4.916666667,1014.208333,6.255,0.0,0.0,384.5
2010-11-20,296.5833333,-0.708333333,5.208333333,1010.875,6.10875,0.0,0.0,370.3333333
2010-11-21,136.7083333,-8.0,5.541666667,1014.375,68.84416667,0.0,0.0,296.5833333
2010-11-22,67.25,-10.16666667,1.875,1021.125,4.39625,0.0,0.0,136.7083333
2010-11-23,230.875,-7.041666667,2.25,1019.916667,2.735,0.0,0.0,67.25
2010-11-24,71.75,-12.66666667,2.666666667,1024.333333,45.24791667,0.0,0.0,230.875
2010-11-25,66.625,-11.70833333,-0.666666667,1025.708333,4.3775,0.0,0.0,71.75
2010-11-26,116.6666667,-10.41666667,-0.916666667,1017.083333,3.685833333,0.0,0.0,66.625
2010-11-27,27.66666667,-19.79166667,1.375,1022.875,78.71541667,0.0,0.0,116.6666667
2010-11-28,171.4166667,-12.20833333,-1.625,1021.708333,1.934166667,0.0,0.0,27.66666667
2010-11-29,190.4166667,-4.416666667,-0.5,1019.375,3.85125,0.0,0.0,171.4166667
2010-11-30,224.2083333,-1.916666667,-0.458333333,1018.333333,4.26375,0.0,0.0,190.4166667
2010-01-12,257.625,-0.958333333,0.666666667,1013.291667,3.122916667,0.0,0.0,224.2083333
2010-02-12,83.5,-12.625,2.416666667,1019.125,66.69791667,0.0,0.0,257.625
2010-03-12,74.75,-12.625,-1.916666667,1022.083333,2.755416667,0.0,0.0,83.5
2010-04-12,167.3333333,-9.291666667,-0.333333333,1011.958333,5.737083333,0.0,0.0,74.75
2010-05-12,78.45833333,-9.416666667,4.291666667,1020.333333,32.92041667,0.0,0.0,167.3333333
2010-06-12,17.875,-17.75,1.833333333,1031.083333,154.0054167,0.0,0.0,78.45833333
2010-07-12,57.0,-16.0,2.583333333,1017.041667,10.91375,0.0,0.0,17.875
2010-08-12,39.41666667,-11.875,2.666666667,1015.333333,8.030416667,0.0,0.0,57.0
2010-09-12,193.9583333,-7.958333333,0.208333333,1010.666667,3.278333333,0.0,0.0,39.41666667
2010-10-12,104.375,-12.45833333,0.833333333,1009.666667,72.90958333,0.0,0.0,193.9583333
2010-11-12,45.75,-15.70833333,-2.708333333,1020.833333,37.25541667,0.0,0.0,104.375
2010-12-12,115.4583333,-10.33333333,-2.041666667,1017.791667,9.011666667,0.0,0.0,45.75
2010-12-13,20.83333333,-21.20833333,-4.708333333,1029.666667,55.51833333,0.0,0.0,115.4583333
2010-12-14,17.33333333,-22.91666667,-7.458333333,1034.333333,53.63625,0.0,0.0,20.83333333
2010-12-15,22.41666667,-25.04166667,-7.875,1032.75,162.1095833,0.0,0.0,17.33333333
2010-12-16,54.20833333,-21.0,-2.5,1017.291667,13.87541667,0.0,0.0,22.41666667
2010-12-17,108.3333333,-16.70833333,-0.541666667,1013.041667,9.253333333,0.0,0.0,54.20833333
2010-12-18,271.75,-12.16666667,-2.958333333,1012.541667,2.065416667,0.0,0.0,108.3333333
2010-12-19,153.125,-13.125,4.541666667,1016.041667,27.32208333,0.0,0.0,271.75
2010-12-20,200.2916667,-11.70833333,1.125,1016.875,4.933333333,0.0,0.0,153.125
2010-12-21,434.8333333,-7.5,-1.0,1012.625,2.2275,0.0,0.0,200.2916667
2010-12-22,145.125,-13.66666667,0.958333333,1018.583333,31.01333333,0.0,0.0,434.8333333
2010-12-23,23.16666667,-23.20833333,-6.125,1035.083333,37.57083333,0.0,0.0,145.125
2010-12-24,43.45833333,-25.0,-9.666666667,1037.333333,9.793333333,0.0,0.0,23.16666667
2010-12-25,55.58333333,-22.33333333,-7.833333333,1027.208333,8.325,0.0,0.0,43.45833333
2010-12-26,50.625,-17.70833333,-3.666666667,1015.916667,21.73958333,0.0,0.0,55.58333333
2010-12-27,79.70833333,-16.58333333,-2.75,1010.958333,31.8325,0.0,0.0,50.625
2010-12-28,28.16666667,-19.66666667,-3.75,1018.625,115.5683333,0.0,0.0,79.70833333
2010-12-29,36.625,-17.0,-4.416666667,1021.041667,40.76875,0.0,0.0,28.16666667
2010-12-30,17.58333333,-22.70833333,-7.041666667,1025.416667,234.1558333,0.0,0.0,36.625
2010-12-31,18.66666667,-21.91666667,-6.833333333,1029.375,463.1879167,0.0,0.0,17.58333333
2011-01-01,29.0,-19.125,-6.708333333,1034.75,149.3845833,0.0,0.0,18.66666667
2011-02-01,36.66666667,-16.95833333,-4.958333333,1035.333333,9.327083333,0.0,0.0,29.0
2011-03-01,162.2916667,-14.5,-6.041666667,1030.875,1.50375,0.0,0.0,36.66666667
2011-04-01,91.33333333,-15.41666667,-4.958333333,1027.208333,15.8125,0.0,0.0,162.2916667
2011-05-01,20.25,-20.04166667,-5.041666667,1031.666667,177.6758333,0.0,0.0,91.33333333
2011-06-01,15.875,-19.20833333,-5.041666667,1038.083333,357.2675,0.0,0.0,20.25
2011-07-01,46.66666667,-17.83333333,-4.708333333,1030.916667,82.28541667,0.0,0.0,15.875
2011-08-01,59.6292517,-17.20833333,-3.875,1028.083333,62.03958333,0.0,0.0,46.66666667
2011-09-01,27.87755102,-22.375,-5.625,1036.791667,287.10375,0.0,0.0,59.6292517
2011-10-01,52.36819728,-20.83333333,-4.5,1028.083333,104.56,0.0,0.0,27.87755102
2011-11-01,27.0,-20.58333333,-4.041666667,1023.041667,36.99541667,0.0,0.0,52.36819728
2011-12-01,62.79166667,-20.16666667,-6.375,1023.958333,5.009583333,0.0,0.0,27.0
2011-01-13,126.375,-18.75,-4.541666667,1022.333333,6.46125,0.0,0.0,62.79166667
2011-01-14,17.58333333,-20.95833333,-4.541666667,1033.416667,87.31625,0.0,0.0,126.375
2011-01-15,16.125,-25.25,-8.041666667,1039.583333,222.9904167,0.0,0.0,17.58333333
2011-01-16,36.08333333,-21.75,-8.125,1036.541667,3.053333333,0.0,0.0,16.125
2011-01-17,37.875,-20.83333333,-7.041666667,1035.125,61.55,0.0,0.0,36.08333333
2011-01-18,20.20833333,-22.20833333,-7.875,1033.666667,44.88666667,0.0,0.0,37.875
2011-01-19,20.75,-22.20833333,-6.791666667,1032.541667,51.45708333,0.0,0.0,20.20833333
2011-01-20,38.75,-21.5,-6.916666667,1030.875,6.37125,0.0,0.0,20.75
2011-01-21,71.66666667,-20.125,-5.0,1028.166667,7.041666667,0.0,0.0,38.75
2011-01-22,56.29166667,-18.25,-5.583333333,1028.333333,25.52208333,0.0,0.0,71.66666667
2011-01-23,14.5,-21.16666667,-5.625,1032.208333,170.57375,0.0,0.0,56.29166667
2011-01-24,44.29166667,-19.95833333,-6.791666667,1032.708333,47.49791667,0.0,0.0,14.5
2011-01-25,34.29166667,-20.83333333,-6.041666667,1034.375,33.75791667,0.0,0.0,44.29166667
2011-01-26,67.54166667,-19.625,-7.208333333,1038.916667,8.815416667,0.0,0.0,34.29166667
2011-01-27,31.875,-20.20833333,-5.75,1041.708333,14.905,0.0,0.0,67.54166667
2011-01-28,18.20833333,-20.95833333,-5.458333333,1037.708333,38.98875,0.0,0.0,31.875
2011-01-29,11.91666667,-23.25,-6.625,1036.041667,65.9425,0.0,0.0,18.20833333
2011-01-30,21.20833333,-20.91666667,-2.5,1033.833333,134.59375,0.0,0.0,11.91666667
2011-01-31,28.66666667,-19.125,0.166666667,1028.083333,33.95041667,0.0,0.0,21.20833333
2011-01-02,35.08333333,-19.625,1.375,1022.541667,46.26083333,0.0,0.0,28.66666667
2011-02-02,53.29166667,-18.58333333,0.041666667,1020.875,41.08583333,0.0,0.0,35.08333333
2011-03-02,100.875,-17.45833333,-0.875,1021.416667,44.75708333,0.0,0.0,53.29166667
2011-04-02,131.125,-13.54166667,0.0,1021.458333,11.64125,0.0,0.0,100.875
2011-05-02,113.25,-9.75,-3.166666667,1018.666667,3.461666667,0.0,0.0,131.125
2011-06-02,54.04166667,-10.66666667,2.5,1020.0,5.494166667,0.0,0.0,113.25
2011-07-02,141.625,-9.75,-0.291666667,1015.208333,5.885,0.0,0.0,54.04166667
2011-08-02,98.45833333,-11.875,-0.583333333,1015.833333,9.369166667,0.0,0.0,141.625
2011-09-02,126.875,-7.875,-2.125,1026.166667,12.515,0.041666667,0.0,98.45833333
2011-10-02,65.0,-4.75,-3.708333333,1027.541667,55.30541667,8.708333333,0.0,126.875
2011-11-02,62.20833333,-12.33333333,-3.791666667,1030.375,28.85333333,0.0,0.0,65.0
2011-12-02,27.58333333,-17.20833333,-6.041666667,1032.5,11.10291667,0.125,0.0,62.20833333
2011-02-13,73.625,-8.083333333,-4.916666667,1030.333333,10.69375,4.25,0.0,27.58333333
2011-02-14,33.125,-17.125,-5.416666667,1032.083333,9.162916667,0.0,0.0,73.625
2011-02-15,202.2083333,-10.75,-5.833333333,1027.208333,2.492916667,0.0,0.0,33.125
2011-02-16,268.875,-8.041666667,-3.333333333,1022.416667,2.81125,0.0,0.0,202.2083333
2011-02-17,209.625,-7.333333333,0.416666667,1024.75,7.78375,0.0,0.0,268.875
2011-02-18,192.5833333,-9.708333333,0.208333333,1026.583333,9.239583333,0.0,0.0,209.625
2011-02-19,189.25,-9.0,2.333333333,1024.208333,10.56166667,0.0,0.0,192.5833333
2011-02-20,349.4583333,-5.791666667,0.916666667,1026.5,2.622916667,0.0,0.0,189.25
2011-02-21,493.9166667,-4.041666667,0.583333333,1024.583333,1.65375,0.0,0.0,349.4583333
2011-02-22,401.4583333,-5.291666667,0.75,1020.416667,2.697083333,0.0,0.0,493.9166667
2011-02-23,416.6666667,-3.916666667,2.166666667,1015.375,5.401666667,0.0,0.0,401.4583333
2011-02-24,143.4583333,-9.916666667,4.166666667,1021.666667,19.98291667,0.0,0.0,416.6666667
2011-02-25,70.91666667,-8.375,1.125,1031.166667,11.19666667,0.0,0.0,143.4583333
2011-02-26,76.25,-4.416666667,-1.291666667,1026.625,10.52375,1.5,0.0,70.91666667
2011-02-27,58.54166667,-4.75,-0.583333333,1027.333333,27.0575,1.166666667,0.0,76.25
2011-02-28,19.625,-11.08333333,1.458333333,1026.791667,37.03208333,0.0,0.0,58.54166667
2011-01-03,23.5,-14.79166667,0.958333333,1025.666667,52.16166667,0.0,0.0,19.625
2011-02-03,25.5,-15.79166667,1.666666667,1025.458333,36.20708333,0.0,0.0,23.5
2011-03-03,15.70833333,-15.16666667,3.875,1026.875,132.2745833,0.0,0.0,25.5
2011-04-03,59.375,-11.0,4.083333333,1022.708333,7.5425,0.0,0.0,15.70833333
2011-05-03,96.95833333,-5.166666667,7.083333333,1016.583333,23.615,0.0,0.0,59.375
2011-06-03,14.77083333,-13.79166667,7.041666667,1024.0,25.25708333,0.0,0.0,96.95833333
2011-07-03,17.97916667,-14.875,5.875,1023.5,57.91125,0.0,0.0,14.77083333
2011-08-03,17.20833333,-16.375,5.458333333,1022.791667,69.10541667,0.0,0.0,17.97916667
2011-09-03,20.27083333,-15.83333333,6.708333333,1027.416667,28.31458333,0.0,0.0,17.20833333
2011-10-03,48.70833333,-13.75,7.416666667,1022.375,8.307916667,0.0,0.0,20.27083333
2011-11-03,92.95833333,-10.70833333,6.333333333,1017.125,6.202083333,0.0,0.0,48.70833333
2011-12-03,275.5416667,-3.541666667,8.083333333,1008.958333,4.489583333,0.0,0.0,92.95833333
2011-03-13,175.2083333,-5.833333333,9.666666667,1013.583333,15.70041667,0.0,0.0,275.5416667
2011-03-14,14.70833333,-17.25,6.458333333,1028.958333,70.98291667,0.0,0.0,175.2083333
2011-03-15,15.95833333,-18.08333333,5.166666667,1027.083333,264.98875,0.0,0.0,14.70833333
2011-03-16,38.41666667,-13.0,4.5,1023.833333,23.57625,0.0,0.0,15.95833333
2011-03-17,114.2762681,-8.208333333,6.875,1017.791667,4.39375,0.0,0.0,38.41666667
2011-03-18,106.9619565,-9.208333333,8.875,1013.5,26.85875,0.0,0.0,114.2762681
2011-03-19,77.48369565,-8.791666667,7.375,1017.333333,15.65125,0.0,0.0,106.9619565
2011-03-20,48.00543478,-4.541666667,6.666666667,1015.958333,25.52083333,0.0,0.0,77.48369565
2011-03-21,22.62681159,-17.45833333,4.5,1026.166667,62.95125,0.0,0.0,48.00543478
2011-03-22,17.41666667,-20.66666667,5.5,1028.041667,79.68166667,0.0,0.0,22.62681159
2011-03-23,21.625,-16.45833333,6.625,1024.333333,81.63916667,0.0,0.0,17.41666667
2011-03-24,10.625,-19.16666667,7.416666667,1026.375,131.0175,0.0,0.0,21.625
2011-03-25,21.04166667,-14.54166667,8.458333333,1027.5,47.88708333,0.0,0.0,10.625
2011-03-26,61.66666667,-11.25,8.333333333,1025.541667,5.71875,0.0,0.0,21.04166667
2011-03-27,22.70833333,-13.83333333,11.625,1024.041667,45.00583333,0.0,0.0,61.66666667
2011-03-28,45.66666667,-8.375,9.083333333,1027.083333,9.540833333,0.0,0.0,22.70833333
2011-03-29,79.83333333,-5.958333333,11.16666667,1024.708333,9.105833333,0.0,0.0,45.66666667
2011-03-30,101.625,-5.833333333,12.625,1019.791667,7.5225,0.0,0.0,79.83333333
2011-03-31,201.9166667,1.291666667,13.625,1015.25,3.46375,0.0,0.0,101.625
2011-01-04,46.72916667,-5.5,10.08333333,1025.875,39.955,0.0,0.875,201.9166667
2011-02-04,60.35416667,-3.583333333,8.458333333,1029.0,13.72583333,0.0,0.291666667,46.72916667
2011-03-04,126.4166667,-8.166666667,11.125,1024.958333,12.53375,0.0,0.0,60.35416667
2011-04-04,126.0,-7.958333333,13.04166667,1022.958333,16.625,0.0,0.0,126.4166667
2011-05-04,207.6666667,-4.791666667,12.95833333,1022.041667,44.42083333,0.0,0.0,126.0
2011-06-04,145.9056604,1.958333333,13.41666667,1016.0,41.90875,0.0,0.125,207.6666667
2011-07-04,96.5,-6.583333333,13.75,1017.875,57.6475,0.0,0.0,145.9056604
2011-08-04,45.46933962,-9.666666667,13.25,1018.833333,32.105,0.0,0.0,96.5
2011-09-04,92.625,-4.541666667,16.83333333,1011.958333,13.53833333,0.0,0.0,45.46933962
2011-10-04,22.25,-15.25,14.04166667,1021.583333,25.47833333,0.0,0.0,92.625
2011-11-04,19.91666667,-14.66666667,15.08333333,1020.5,23.14916667,0.0,0.0,22.25
2011-12-04,101.7916667,-4.083333333,16.25,1013.291667,14.8425,0.0,0.0,19.91666667
2011-04-13,168.1666667,5.041666667,17.5,1010.75,5.994166667,0.0,0.0,101.7916667
2011-04-14,93.29166667,1.125,21.91666667,1004.166667,11.52958333,0.0,0.0,168.1666667
2011-04-15,35.77083333,-4.666666667,19.58333333,1010.583333,14.06458333,0.0,0.0,93.29166667
2011-04-16,68.54166667,-1.791666667,16.08333333,1013.833333,25.12583333,0.0,0.0,35.77083333
2011-04-17,60.20833333,-6.125,16.45833333,1011.5,89.35125,0.0,0.0,68.54166667
2011-04-18,16.60416667,-10.0,14.29166667,1016.791667,37.935,0.0,0.0,60.20833333
2011-04-19,76.5,-1.333333333,14.79166667,1016.666667,21.33291667,0.0,0.0,16.60416667
2011-04-20,142.3333333,4.75,16.33333333,1008.708333,14.87,0.0,0.0,76.5
2011-04-21,94.89583333,6.625,13.08333333,1014.375,16.89291667,0.0,0.625,142.3333333
2011-04-22,48.0,4.708333333,12.375,1015.958333,5.99625,0.0,0.0,94.89583333
2011-04-23,25.91666667,2.25,13.58333333,1013.25,14.12041667,0.0,0.0,48.0
2011-04-24,17.9375,-2.583333333,15.66666667,1010.166667,73.31458333,0.0,0.0,25.91666667
2011-04-25,110.4583333,4.166666667,13.375,1003.333333,15.27583333,0.0,0.0,17.9375
2011-04-26,76.29166667,4.583333333,13.08333333,1004.5,15.38458333,0.0,0.041666667,110.4583333
2011-04-27,44.45833333,1.25,13.70833333,1010.208333,12.83166667,0.0,0.0,76.29166667
2011-04-28,101.6666667,4.666666667,16.33333333,1006.083333,15.83458333,0.0,0.0,44.45833333
2011-04-29,166.3125,10.625,15.83333333,998.75,11.99791667,0.0,0.125,101.6666667
2011-04-30,163.875,4.791666667,15.875,1001.458333,44.14291667,0.0,0.0,166.3125
2011-01-05,68.0,-1.875,21.66666667,1009.916667,158.3679167,0.0,0.0,163.875
2011-02-05,24.20833333,-5.708333333,19.66666667,1011.416667,54.05625,0.0,0.0,68.0
2011-03-05,20.33333333,-3.291666667,19.625,1014.75,15.32875,0.0,0.0,24.20833333
2011-04-05,66.25,7.291666667,14.875,1010.25,46.08125,0.0,0.041666667,20.33333333
2011-05-05,109.3333333,5.0,16.125,1002.083333,8.398333333,0.0,0.083333333,66.25
2011-06-05,52.79166667,0.041666667,18.25,1002.583333,23.67125,0.0,0.0,109.3333333
2011-07-05,32.10416667,4.125,19.83333333,1007.333333,9.722916667,0.0,0.0,52.79166667
2011-08-05,60.5,8.125,15.58333333,1010.291667,14.09416667,0.0,1.875,32.10416667
2011-09-05,51.66666667,7.958333333,18.91666667,1005.958333,12.29208333,0.0,0.125,60.5
2011-10-05,33.625,6.083333333,20.58333333,1007.791667,18.94208333,0.0,0.0,51.66666667
2011-11-05,104.5416667,3.625,20.91666667,1006.208333,37.80833333,0.0,0.0,33.625
2011-12-05,42.54166667,-5.916666667,19.08333333,1009.333333,196.5658333,0.0,0.0,104.5416667
2011-05-13,31.75,-3.791666667,22.0,1009.75,127.735,0.0,0.0,42.54166667
2011-05-14,30.41666667,-2.375,24.83333333,1007.666667,42.54375,0.0,0.0,31.75
2011-05-15,39.41666667,0.541666667,20.625,1010.416667,12.90833333,0.0,0.0,30.41666667
2011-05-16,52.83333333,2.375,19.875,1012.416667,17.635,0.0,0.0,39.41666667
2011-05-17,146.0416667,11.95833333,20.70833333,999.5,16.27958333,0.0,0.0,52.83333333
2011-05-18,184.1666667,13.41666667,22.58333333,998.9166667,10.74375,0.0,0.0,146.0416667
2011-05-19,12.70833333,3.875,20.58333333,1010.291667,46.64708333,0.0,0.125,184.1666667
2011-05-20,33.08333333,-1.708333333,17.41666667,1013.875,30.38375,0.0,0.0,12.70833333
2011-05-21,41.95833333,-1.958333333,18.95833333,1013.333333,26.78833333,0.0,0.0,33.08333333
2011-05-22,65.04166667,2.416666667,21.33333333,1010.75,27.41541667,0.0,0.0,41.95833333
2011-05-23,103.6666667,8.166666667,21.41666667,1012.25,26.37291667,0.0,0.0,65.04166667
2011-05-24,69.20833333,9.75,22.41666667,1013.708333,106.9445833,0.0,0.0,103.6666667
2011-05-25,60.875,9.875,23.20833333,1013.041667,181.7241667,0.0,0.0,69.20833333
2011-05-26,105.6486111,11.29166667,20.54166667,1012.291667,26.22791667,0.0,0.291666667,60.875
2011-05-27,102.3722222,14.04166667,21.25,1011.208333,12.21,0.0,0.0,105.6486111
2011-05-28,143.3333333,15.79166667,25.54166667,1008.583333,32.35666667,0.0,0.0,102.3722222
2011-05-29,107.7916667,17.5,24.875,1007.333333,13.54416667,0.0,0.0,143.3333333
2011-05-30,57.04166667,11.91666667,24.91666667,1002.625,5.419166667,0.0,0.0,107.7916667
2011-05-31,13.45833333,8.416666667,23.91666667,1002.291667,77.22625,0.0,0.041666667,57.04166667
2011-01-06,17.5,7.375,25.875,1006.625,98.09041667,0.0,0.0,13.45833333
2011-02-06,77.95833333,10.25,27.04166667,1003.708333,12.94333333,0.0,0.0,17.5
2011-03-06,30.125,4.416666667,26.5,1004.041667,13.87666667,0.0,0.0,77.95833333
2011-04-06,40.375,7.958333333,25.0,1006.416667,8.88125,0.0,0.0,30.125
2011-05-06,84.83333333,11.58333333,26.16666667,1006.375,15.71541667,0.0,0.0,40.375
2011-06-06,95.20833333,15.95833333,25.33333333,1000.291667,3.1475,0.0,0.125,84.83333333
2011-07-06,140.2916667,17.16666667,25.625,996.375,6.164583333,0.0,0.125,95.20833333
2011-08-06,27.16666667,16.29166667,25.79166667,998.5833333,16.35208333,0.0,0.833333333,140.2916667
2011-09-06,129.375,17.25,26.25,1002.5,14.19083333,0.0,0.0,27.16666667
2011-10-06,115.8333333,16.41666667,26.875,999.7916667,14.35958333,0.0,0.125,129.375
2011-11-06,67.45833333,16.79166667,22.70833333,1003.541667,5.119583333,0.0,0.041666667,115.8333333
2011-12-06,22.0,12.125,26.16666667,1006.0,8.233333333,0.0,0.0,67.45833333
2011-06-13,86.79166667,16.54166667,26.54166667,1005.666667,7.879166667,0.0,0.0,22.0
2011-06-14,153.7916667,16.79166667,27.29166667,1002.708333,13.87458333,0.0,0.458333333,86.79166667
2011-06-15,147.2083333,19.04166667,24.58333333,1002.5,11.00583333,0.0,0.208333333,153.7916667
2011-06-16,115.7083333,17.25,21.375,1006.041667,5.60625,0.0,0.208333333,147.2083333
2011-06-17,100.5416667,17.91666667,24.79166667,1007.791667,6.236666667,0.0,0.0,115.7083333
2011-06-18,182.5833333,19.125,26.375,1006.625,9.588333333,0.0,0.0,100.5416667
2011-06-19,196.375,19.54166667,25.66666667,1006.708333,15.23208333,0.0,0.0,182.5833333
2011-06-20,180.125,18.04166667,27.20833333,1004.166667,14.32041667,0.0,0.0,196.375
2011-06-21,146.375,17.0,29.83333333,1002.041667,37.82958333,0.0,0.0,180.125
2011-06-22,250.7916667,20.375,26.33333333,998.5,21.57125,0.0,0.041666667,146.375
2011-06-23,139.5416667,21.125,22.75,998.75,13.5225,0.0,1.333333333,250.7916667
2011-06-24,26.95833333,15.875,22.75,1008.291667,10.46708333,0.0,1.166666667,139.5416667
2011-06-25,33.29166667,14.91666667,25.0,1011.125,3.745,0.0,0.0,26.95833333
2011-06-26,52.16666667,14.95833333,25.54166667,1003.708333,9.330416667,0.0,0.0,33.29166667
2011-06-27,58.45833333,15.58333333,26.16666667,998.875,10.355,0.0,0.0,52.16666667
2011-06-28,140.125,18.75,26.75,1002.083333,13.87583333,0.0,0.0,58.45833333
2011-06-29,231.9583333,21.25,25.91666667,1003.666667,14.17583333,0.0,0.0,140.125
2011-06-30,143.1666667,22.04166667,25.25,1002.625,3.687916667,0.0,0.166666667,231.9583333
2011-01-07,141.1666667,23.04166667,25.0,1002.416667,3.352916667,0.0,0.458333333,143.1666667
2011-02-07,158.8333333,23.41666667,25.66666667,1000.416667,2.1575,0.0,0.666666667,141.1666667
2011-03-07,110.5,18.875,28.70833333,1001.625,6.927916667,0.0,0.0,158.8333333
2011-04-07,64.58333333,18.04166667,29.04166667,1003.333333,7.579583333,0.0,0.0,110.5
2011-05-07,121.875,19.375,27.125,999.5416667,29.64833333,0.0,0.0,64.58333333
2011-06-07,171.375,21.29166667,27.75,996.75,9.275833333,0.0,0.0,121.875
2011-07-07,28.79166667,14.33333333,25.375,996.625,9.777083333,0.0,0.25,171.375
2011-08-07,23.20833333,14.95833333,25.875,998.8333333,17.68833333,0.0,0.041666667,28.79166667
2011-09-07,22.0,15.04166667,27.33333333,1004.458333,8.307083333,0.0,0.0,23.20833333
2011-10-07,82.66666667,19.25,27.25,1006.541667,6.688333333,0.0,0.0,22.0
2011-11-07,193.2083333,21.79166667,27.16666667,1007.583333,13.705,0.0,0.0,82.66666667
2011-12-07,110.9583333,21.45833333,26.75,1008.0,13.18791667,0.0,0.0,193.2083333
2011-07-13,95.375,21.95833333,27.25,1005.291667,18.14708333,0.0,0.125,110.9583333
2011-07-14,104.6666667,21.91666667,26.75,1005.375,6.2225,0.0,0.083333333,95.375
2011-07-15,74.25,20.875,25.125,1006.0,12.85416667,0.0,0.625,104.6666667
2011-07-16,75.75,19.91666667,26.54166667,1004.458333,17.8625,0.0,0.125,74.25
2011-07-17,102.125,21.08333333,23.95833333,1004.5,4.620416667,0.0,0.291666667,75.75
2011-07-18,103.9583333,20.625,24.91666667,1004.583333,5.159583333,0.0,0.0,102.125
2011-07-19,102.5833333,21.66666667,25.95833333,1002.25,5.30875,0.0,0.041666667,103.9583333
2011-07-20,42.33333333,21.91666667,23.41666667,1002.541667,7.039166667,0.0,1.75,102.5833333
2011-07-21,90.41666667,22.83333333,25.16666667,1002.708333,10.20166667,0.0,0.25,42.33333333
2011-07-22,167.75,23.83333333,25.75,1002.875,30.94,0.0,0.083333333,90.41666667
2011-07-23,288.25,26.20833333,28.54166667,1002.375,2.83,0.0,0.0,167.75
2011-07-24,240.9583333,25.625,27.54166667,1001.583333,9.464583333,0.0,1.916666667,288.25
2011-07-25,48.95833333,23.95833333,25.54166667,998.9583333,2.436666667,0.0,0.916666667,240.9583333
2011-07-26,50.16666667,22.79166667,27.95833333,999.7083333,8.009166667,0.0,0.041666667,48.95833333
